folder,filename,image_id,bbox,valence,arousal,dominance,category,emotic_split,cocoId,cocoSplit,cropBox,loss,nsdId,flagged,BOLD5000,shared1000,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject1_rep0,subject1_rep1,subject1_rep2,subject2_rep0,subject2_rep1,subject2_rep2,subject3_rep0,subject3_rep1,subject3_rep2,subject4_rep0,subject4_rep1,subject4_rep2,subject5_rep0,subject5_rep1,subject5_rep2,subject6_rep0,subject6_rep1,subject6_rep2,subject7_rep0,subject7_rep1,subject7_rep2,subject8_rep0,subject8_rep1,subject8_rep2,subject1_rep0_beta_idx,subject1_rep1_beta_idx,subject1_rep2_beta_idx,subject2_rep0_beta_idx,subject2_rep1_beta_idx,subject2_rep2_beta_idx,subject3_rep0_beta_idx,subject3_rep1_beta_idx,subject3_rep2_beta_idx,subject4_rep0_beta_idx,subject4_rep1_beta_idx,subject4_rep2_beta_idx,subject5_rep0_beta_idx,subject5_rep1_beta_idx,subject5_rep2_beta_idx,subject6_rep0_beta_idx,subject6_rep1_beta_idx,subject6_rep2_beta_idx,subject7_rep0_beta_idx,subject7_rep1_beta_idx,subject7_rep2_beta_idx,subject8_rep0_beta_idx,subject8_rep1_beta_idx,subject8_rep2_beta_idx,subject
mscoco/images,COCO_val2014_000000217303.jpg,217303,"[166,141,306,419]",6.0,7.0,7.0,"['3', '5', '11', '13']",test,217303,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,63052,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11258,12343,18349,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,11257,12342,18348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_val2014_000000152962.jpg,152962,"[436,87,524,450]",6.0,5.0,7.0,"['3', '5', '8', '9', '11']",test,152962,train2017,"(0, 0, 0.125, 0.125)",0.1111111111111111,46543,False,False,False,0,1,0,0,0,0,0,0,0,0,0,5674,5813,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,5673,5812,5920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_val2014_000000152962.jpg,152962,"[198,107,301,427]",5.0,5.0,8.0,"['2', '3', '5', '6', '8', '11']",test,152962,train2017,"(0, 0, 0.125, 0.125)",0.1111111111111111,46543,False,False,False,0,1,0,0,0,0,0,0,0,0,0,5674,5813,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,5673,5812,5920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_val2014_000000152962.jpg,152962,"[107,152,247,471]",5.0,3.0,8.0,"['3', '8', '9', '11', '13', '15']",test,152962,train2017,"(0, 0, 0.125, 0.125)",0.1111111111111111,46543,False,False,False,0,1,0,0,0,0,0,0,0,0,0,5674,5813,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,5673,5812,5920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000318929.jpg,318929,"[27,66,249,365]",7.0,7.0,7.0,"['3', '11', '13', '16', '23']",test,318929,train2017,"(0, 0, 0.125, 0.125)",0.0769230769230769,27430,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,2535,28285,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2418,2534,28284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000318929.jpg,318929,"[411,123,611,417]",7.0,5.0,7.0,"['3', '16', '19']",test,318929,train2017,"(0, 0, 0.125, 0.125)",0.0769230769230769,27430,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,2535,28285,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2418,2534,28284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000318929.jpg,318929,"[172,80,412,366]",6.0,6.0,6.0,"['7', '11', '16']",test,318929,train2017,"(0, 0, 0.125, 0.125)",0.0769230769230769,27430,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,2535,28285,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2418,2534,28284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_val2014_000000084735.jpg,84735,"[360,120,558,395]",5.0,8.0,8.0,"['3', '5', '11', '13']",test,84735,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1052631578947368,29037,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1031,30000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,1030,29999,8
mscoco/images,COCO_train2014_000000082147.jpg,82147,"[45,53,534,480]",5.0,3.0,5.0,"['3', '5', '7', '8', '9', '11', '16']",test,82147,train2017,"(0, 0, 0.2484375, 0.0)",0.0,28364,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16387,16671,16674,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16386,16670,16673,-1,-1,-1,7
mscoco/images,COCO_train2014_000000329386.jpg,329386,"[37,50,406,416]",6.0,3.0,5.0,"['5', '11', '16']",test,329386,train2017,"(0, 0, 0.125, 0.125)",0.0625,24457,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25081,25186,28904,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25080,25185,28903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000132973.jpg,132973,"[416,158,558,474]",6.0,4.0,6.0,"['3', '11']",test,132973,train2017,"(0, 0, 0.125, 0.125)",0.0909090909090909,41396,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,1490,25354,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1455,1489,25353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_val2014_000000262476.jpg,262476,"[364,36,618,473]",6.0,6.0,7.0,"['11', '16']",test,262476,train2017,"(0, 0, 0.125, 0.125)",0.0526315789473684,3070,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,14123,14218,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,14017,14122,14217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_val2014_000000262476.jpg,262476,"[235,157,395,474]",7.0,5.0,6.0,"['0', '11', '12', '16', '24']",test,262476,train2017,"(0, 0, 0.125, 0.125)",0.0526315789473684,3070,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,14123,14218,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,14017,14122,14217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_val2014_000000529065.jpg,529065,"[80,114,265,353]",5.0,9.0,7.0,"['3', '5', '11', '12', '13', '19']",test,529065,train2017,"(0, 0.3359375, 0, 0)",0.0,4527,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6907,8943,27465,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6906,8942,27464,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000391754.jpg,391754,"[167,113,425,418]",7.0,5.0,6.0,"['5', '11', '13', '16', '18']",test,391754,train2017,"(0, 0, 0.125, 0.125)",0.0,40575,False,True,True,1,1,1,1,1,1,1,1,306,3634,7702,306,3634,7702,306,3634,7702,306,3634,7702,306,3634,7702,306,3634,7702,306,3634,7702,306,3634,7702,305,3633,7701,305,3633,7701,305,3633,7701,305,3633,7701,305,3633,7701,305,3633,7701,305,3633,7701,305,3633,7701,all
mscoco/images,COCO_train2014_000000487788.jpg,487788,"[392,207,598,532]",5.0,6.0,4.0,"['0', '3', '11', '13', '16', '19', '23']",test,487788,train2017,"(0, 0, 0.08359375, 0.08359375)",0.0,65223,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20251,20371,20705,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20250,20370,20704,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_val2014_000000131115.jpg,131115,"[7,121,177,389]",6.0,8.0,6.0,"['3', '5', '8', '11', '13']",test,131115,train2017,"(0, 0, 0.165625, 0.165625)",0.125,40961,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4935,5181,26124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4934,5180,26123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_val2014_000000131115.jpg,131115,"[369,55,588,362]",6.0,9.0,8.0,"['3', '5', '8', '11', '13', '22']",test,131115,train2017,"(0, 0, 0.165625, 0.165625)",0.125,40961,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4935,5181,26124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4934,5180,26123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_val2014_000000131115.jpg,131115,"[170,181,371,386]",6.0,7.0,7.0,"['3', '5', '11', '13']",test,131115,train2017,"(0, 0, 0.165625, 0.165625)",0.125,40961,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4935,5181,26124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4934,5180,26123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_val2014_000000267537.jpg,267537,"[107,103,298,385]",7.0,5.0,7.0,"['5', '11', '13', '16', '24']",test,267537,val2017,"(0, 0, 0.1328125, 0.1328125)",0.12,2793,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10568,12034,25387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10567,12033,25386,8
mscoco/images,COCO_val2014_000000267537.jpg,267537,"[279,85,515,371]",7.0,7.0,7.0,"['3', '5', '11', '13', '16']",test,267537,val2017,"(0, 0, 0.1328125, 0.1328125)",0.12,2793,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10568,12034,25387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10567,12033,25386,8
mscoco/images,COCO_train2014_000000094388.jpg,94388,"[64,111,277,426]",7.0,5.0,5.0,"['0', '11', '13', '16', '19']",test,94388,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0943396226415094,31597,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28976,29136,29139,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28975,29135,29138,-1,-1,-1,7
mscoco/images,COCO_train2014_000000045148.jpg,45148,"[223,187,421,375]",8.0,5.0,8.0,"['5', '12', '13', '16']",test,45148,train2017,"(0, 0, 0.0, 0.0)",0.0,17878,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9572,9686,23291,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9571,9685,23290,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_val2014_000000215755.jpg,215755,"[148,44,299,387]",4.0,4.0,5.0,"['7', '8', '11', '14', '20']",test,215755,train2017,"(0, 0, 0.0, 0.3296875)",0.0,62660,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,3323,27780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1685,3322,27779,8
mscoco/images,COCO_train2014_000000412365.jpg,412365,"[207,41,330,328]",5.0,6.0,6.0,"['3', '5', '11', '13', '16']",test,412365,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,45852,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13934,19403,25088,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13933,19402,25087,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000493278.jpg,493278,"[277,15,551,622]",5.0,9.0,8.0,"['5', '7', '11', '13']",test,493278,train2017,"(0, 0, 0.0, 0.0)",0.0,66650,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,4738,21242,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4529,4737,21241,-1,-1,-1,7
mscoco/images,COCO_train2014_000000578513.jpg,578513,"[136,107,327,407]",5.0,8.0,7.0,"['3', '5', '13']",test,578513,train2017,"(0, 0, 0.16640625, 0.16640625)",0.125,20898,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,906,912,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,756,905,911,-1,-1,-1,7
mscoco/images,COCO_val2014_000000106849.jpg,106849,"[438,109,629,395]",5.0,4.0,7.0,"['0', '5', '11', '13']",test,106849,train2017,"(0, 0, 0.05234375, 0.05234375)",0.0434782608695652,34789,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,5530,5879,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,5529,5878,-1,-1,-1,7
mscoco/images,COCO_val2014_000000106849.jpg,106849,"[84,27,404,572]",6.0,6.0,6.0,['11'],test,106849,train2017,"(0, 0, 0.05234375, 0.05234375)",0.0434782608695652,34789,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,5530,5879,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,5529,5878,-1,-1,-1,7
mscoco/images,COCO_train2014_000000246417.jpg,246417,"[309,62,515,471]",6.0,6.0,7.0,"['3', '11']",test,246417,train2017,"(0, 0, 0.125, 0.125)",0.0,70574,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8561,8633,15663,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,8560,8632,15662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000410283.jpg,410283,"[88,199,186,460]",8.0,6.0,8.0,"['1', '3', '5', '7', '9', '12', '13', '16']",test,410283,train2017,"(0, 0, 0.125, 0.125)",0.0,45327,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280,12370,24728,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4279,12369,24727,-1,-1,-1,7
mscoco/images,COCO_val2014_000000579666.jpg,579666,"[128,42,397,479]",8.0,5.0,7.0,"['5', '13', '16', '19']",test,579666,train2017,"(0, 0, 0.125, 0.125)",0.0,21242,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25506,25780,25827,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25505,25779,25826,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000028417.jpg,28417,"[247,34,342,310]",4.0,5.0,5.0,"['3', '5', '11', '14', '16', '18', '19']",test,28417,train2017,"(0, 0, 0.125, 0.125)",0.0,24384,False,False,False,1,0,0,0,0,0,0,0,6300,29619,29678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6299,29618,29677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
mscoco/images,COCO_train2014_000000431192.jpg,431192,"[107,130,336,474]",6.0,6.0,7.0,"['0', '11', '13', '16']",test,431192,train2017,"(0, 0, 0.125, 0.125)",0.125,34115,False,False,False,0,1,0,0,0,0,0,0,0,0,0,23688,23899,24124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,23687,23898,24123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_val2014_000000230468.jpg,230468,"[379,61,621,376]",8.0,8.0,8.0,"['12', '13', '16', '19']",test,230468,train2017,"(0, 0, 0.125, 0.125)",0.0,66488,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13726,13747,21629,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13725,13746,21628,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000426348.jpg,426348,"[223,103,431,274]",5.0,8.0,8.0,"['3', '5', '8', '9', '11', '13', '15']",test,426348,train2017,"(0, 0, 0.165625, 0.165625)",0.0,49392,False,False,False,0,1,0,0,0,0,0,0,0,0,0,8659,8772,22479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,8658,8771,22478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000283403.jpg,283403,"[16,14,233,302]",5.0,6.0,7.0,"['3', '5', '11', '12']",test,283403,train2017,"(0, 0, 0.1515625, 0.1515625)",0.0,9912,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,1533,28260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1094,1532,28259,8
mscoco/images,COCO_val2014_000000181542.jpg,181542,"[103,110,214,410]",4.0,7.0,5.0,"['1', '7', '8', '9']",test,181542,val2017,"(0, 0, 0.03125, 0.03125)",0.0,476,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9587,14787,14797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9586,14786,14796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_val2014_000000181542.jpg,181542,"[187,130,309,462]",4.0,8.0,7.0,"['7', '20']",test,181542,val2017,"(0, 0, 0.03125, 0.03125)",0.0,476,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9587,14787,14797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9586,14786,14796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000006541.jpg,6541,"[243,82,400,426]",5.0,9.0,6.0,"['5', '11', '12', '13', '16', '19']",test,6541,train2017,"(0, 0, 0.0, 0.3328125)",0.0,5118,False,False,False,1,0,0,0,0,0,0,0,178,433,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,432,576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
mscoco/images,COCO_val2014_000000172088.jpg,172088,"[280,106,463,444]",6.0,8.0,6.0,"['2', '5', '11', '13']",test,172088,train2017,"(0, 0, 0.10625, 0.10625)",0.05,51345,False,False,False,0,1,0,0,0,0,0,0,0,0,0,10463,10478,10604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,10462,10477,10603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000189765.jpg,189765,"[130,100,239,416]",5.0,6.0,5.0,"['5', '11', '16']",test,189765,train2017,"(0, 0, 0.125, 0.125)",0.0,30407,False,True,True,1,1,1,1,1,1,1,1,9246,13299,14778,9246,13299,14778,9246,13299,14778,9246,13299,14778,9246,13299,14778,9246,13299,14778,9246,13299,14778,9246,13299,14778,9245,13298,14777,9245,13298,14777,9245,13298,14777,9245,13298,14777,9245,13298,14777,9245,13298,14777,9245,13298,14777,9245,13298,14777,all
mscoco/images,COCO_train2014_000000303126.jpg,303126,"[151,46,295,369]",5.0,6.0,6.0,"['3', '5', '6', '7', '11', '15', '18']",test,303126,train2017,"(0, 0, 0.125, 0.125)",0.125,16520,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,6181,6648,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6099,6180,6647,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_val2014_000000019432.jpg,19432,"[55,26,208,430]",5.0,8.0,8.0,"['5', '8', '11']",test,19432,val2017,"(0, 0, 0.125, 0.125)",0.125,689,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21726,22221,22260,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21725,22220,22259,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000013143.jpg,13143,"[255,60,403,448]",5.0,7.0,7.0,"['3', '5', '16']",test,13143,train2017,"(0, 0, 0.125, 0.125)",0.0,7216,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14921,15093,15243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14920,15092,15242,8
mscoco/images,COCO_train2014_000000199609.jpg,199609,"[23,106,381,612]",5.0,5.0,5.0,"['5', '8', '11', '12', '13']",test,199609,train2017,"(0, 0, 0.0, 0.0)",0.0,58487,False,False,False,0,1,0,0,0,0,0,0,0,0,0,15001,18270,20164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,15000,18269,20163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_val2014_000000032965.jpg,32965,"[239,178,498,469]",7.0,6.0,7.0,"['0', '13', '16', '19']",test,32965,train2017,"(0, 0, 0.125, 0.125)",0.0,13903,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10447,25015,25674,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10446,25014,25673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000565625.jpg,565625,"[43,112,362,362]",5.0,9.0,6.0,"['5', '11', '12']",test,565625,train2017,"(0, 0, 0.16484375, 0.16484375)",0.0,16646,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,2367,2550,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2295,2366,2549,-1,-1,-1,7
mscoco/images,COCO_train2014_000000071011.jpg,71011,"[366,116,539,385]",6.0,6.0,8.0,"['3', '5', '11', '13', '16', '19', '24']",test,71011,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1333333333333333,25455,False,False,False,1,0,0,0,0,0,0,0,2534,2716,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,2715,5391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
mscoco/images,COCO_train2014_000000071011.jpg,71011,"[47,109,239,356]",6.0,4.0,7.0,"['0', '3', '5', '11', '12', '13', '24']",test,71011,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1333333333333333,25455,False,False,False,1,0,0,0,0,0,0,0,2534,2716,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,2715,5391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
mscoco/images,COCO_train2014_000000570824.jpg,570824,"[98,79,350,295]",5.0,6.0,6.0,"['3', '5', '11', '13']",test,570824,train2017,"(0, 0.334375, 0, 0)",0.0,18350,False,False,False,0,1,0,0,0,0,0,0,0,0,0,529,11543,11839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,528,11542,11838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000580191.jpg,580191,"[323,121,429,419]",5.0,8.0,7.0,"['5', '6', '9', '14', '15', '18', '24']",test,580191,train2017,"(0, 0, 0.125, 0.125)",0.0930232558139534,26057,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1761,1840,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1760,1839,2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000127522.jpg,127522,"[452,102,574,469]",5.0,6.0,6.0,"['3', '5', '7', '11']",test,127522,train2017,"(0, 0, 0.0, 0.0)",0.0,40023,False,False,False,1,0,0,0,0,0,0,0,7086,8225,8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7085,8224,8310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
